GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	direction	logFC_ave	power	TF
SLC25A17	-0.644207189826858	9.219718434586065	-4.431477639852001	7.960213534723711e-5	7.366094113426087e-4	1.4064358278982798	T14d	-1	-0.7505850316126788	0.9999894781015156	0
ADAM20	0.6834553120332041	7.911195434365184	4.430509407560927	7.983605690117695e-5	7.380243143170127e-4	1.40366004451361	T14d	1	0.6834553120332041	0.998925868013033	0
TVP23A	-0.65676414829057	7.649715273981112	-4.43044983305915	7.985047193818256e-5	7.380243143170127e-4	1.4034892585591052	T14d	-1	-0.6157042667226702	0.9999999996032981	0
SNX8	-0.8358655762062921	4.161537202724146	-4.4296734080474485	8.003857492072003e-5	7.392250105288527e-4	1.4012634919130331	T14d	-1	-0.8358655762062921	0.9902695258808011	0
GSKIP	-1.3215426878476073	5.480051249383363	-4.428705375660369	8.027370834883736e-5	7.408411864304502e-4	1.3984886021174443	T14d	-1	-1.3215426878476073	0.9992246063623116	0
SRP14	-2.441654148011568	5.603279390594693	-4.428007699395176	8.044359358586738e-5	7.420615585432758e-4	1.3964888018740451	T14d	-1	-2.441654148011568	0.9750942711444236	0
RTEL1	0.8058960616544661	7.972059955081354	4.427873569455042	8.047629490597823e-5	7.422589903243079e-4	1.3961043457220823	T14d	1	0.6248706642491335	0.9999971950463411	0
CARD9	0.9418194305109999	7.276029581010446	4.427625013628185	8.053692817594431e-5	7.425924105014362e-4	1.3953919198194544	T14d	1	0.7770077146582638	0.9987355719446769	0
RAB3IP	-0.6839018318524719	8.662471398691242	-4.427398201558657	8.05922964026623e-5	7.429812023679622e-4	1.394741827118474	T14d	-1	-0.7022438369328281	0.991997188818267	0
CSNK1D	-0.7433444010736139	9.806247769234886	-4.427223295498472	8.063501914168572e-5	7.431629382308961e-4	1.394240514787712	T14d	-1	-0.7433444010736139	0.9993232743604057	0
CCNF	0.9262783105780059	7.575395320143158	4.427214417404268	8.063718830785479e-5	7.431629382308961e-4	1.3942150687177461	T14d	1	0.8030166683419732	0.9994323378943538	0
MEF2D	0.5947817916904974	7.093239182566805	4.4265257976349295	8.080561219134041e-5	7.439364145159029e-4	1.392241416035115	T14d	1	0.640966656264367	0.9999869196827448	1
CTBP2	0.6275556821433197	7.650716122316765	4.4263437569322175	8.085019378907157e-5	7.44216677009113e-4	1.3917196838812984	T14d	1	0.6239241041130189	0.9931065260920012	1
UNC45B	0.8236054578323051	7.097142878020624	4.425169048236	8.113846071376524e-5	7.45858401879957e-4	1.3883530929618244	T14d	1	0.6906124846996652	0.9994280117023947	0
C1S	0.7580572350058006	5.270724817758956	4.424233077382444	8.136886555031309e-5	7.471261039422119e-4	1.3856708815328673	T14d	1	0.7580572350058006	0.9246805737949249	0
TSPAN10	0.6535802955655114	6.58232448287521	4.424183750652082	8.138102596803535e-5	7.471261039422119e-4	1.3855295304169761	T14d	1	0.5800679791616017	0.9999589063782357	0
ID4	0.6402702151985169	7.534964492916721	4.423904381507644	8.14499319814786e-5	7.476104559416189e-4	1.384728976191762	T14d	1	0.6402702151985169	0.9999997856808808	1
RP9	-0.7830798880234093	6.653648578173244	-4.423572118819513	8.15319587675072e-5	7.48005053613974e-4	1.3837768701163053	T14d	-1	-0.6618046384696612	0.9204966671525012	0
ACRBP	0.529091199579832	5.694620339005567	4.423445247737226	8.156330126373249e-5	7.4815329359869e-4	1.3834133236029489	T14d	1	0.5344755365853087	0.9713942371121915	0
IER3IP1	0.5154382093268666	9.078633781456588	4.4230145731496	8.166978435711074e-5	7.487365375022614e-4	1.3821792564757152	T14d	1	0.5154382093268666	0.9942459459204432	0
GCM2	0.8439843301334173	7.29107138270305	4.42255347116563	8.178394198050651e-5	7.493725178499922e-4	1.3808580398041945	T14d	1	0.7220114909726636	0.9999583670147874	1
CCDC17	0.6659107831775914	7.95950925577358	4.421892141978296	8.19479447762215e-5	7.497622556184411e-4	1.3789631715275759	T14d	1	0.6659107831775914	0.9999675144848217	0
LANCL3	0.5264287032982269	7.630368503552098	4.421661199190953	8.200529230322988e-5	7.501507286649479e-4	1.3783014835621934	T14d	1	0.5145932837400631	0.9993947999565127	0
NMRK2	0.5239871390218171	6.301224129523937	4.4214539115546945	8.205679938766362e-5	7.504446519962087e-4	1.3777075797820446	T14d	1	0.6173456286152762	0.9991812462052821	0
GALNT10	-0.647528716855529	6.386313522929906	-4.421342156773502	8.208458154116736e-5	7.505652541330925e-4	1.3773873923137048	T14d	-1	-0.647528716855529	0.9902658855606867	0
RAB33A	0.5806439718095371	6.335855056645169	4.421124485888569	8.213872089679058e-5	7.508454392032965e-4	1.3767637523442389	T14d	1	0.5759170830330667	0.961039701148287	0
WNT2	0.5752751725406711	7.650313272241909	4.421063595793425	8.215387183212835e-5	7.508850921739014e-4	1.3765893001866392	T14d	1	0.66334363559266	0.9999986763109263	0
SPATA18	0.5657407577118816	5.115156030282285	4.420635825099582	8.226038902433971e-5	7.516438643642713e-4	1.3753637421943434	T14d	1	0.5657407577118816	0.8787600434343035	0
RDH12	0.5862016831738801	7.042423295216467	4.420558399280179	8.227968296811718e-5	7.51744066254675e-4	1.375141921754972	T14d	1	0.6359484442221947	0.9929477308563215	0
PAPOLA	-0.8249757700994094	6.783551956669004	-4.420429494581466	8.23118149351443e-5	7.518270268306095e-4	1.3747726198023642	T14d	-1	-0.9733034244747151	0.9622733322040165	0
RCL1	-0.8192187468571257	6.4103324560703205	-4.420369501011733	8.232677368715774e-5	7.518321609452666e-4	1.3746007439325583	T14d	-1	-0.8192187468571257	0.9944476222049682	0
KCTD6	-0.5537810520416908	8.070860433613834	-4.420117309890047	8.238968405760596e-5	7.523020984437181e-4	1.3738782476502802	T14d	-1	-0.5537810520416908	0.9697855803064678	0
SP5	0.757117392599441	6.418559760141208	4.418272785885203	8.28512486047747e-5	7.549304832112138e-4	1.368594273469328	T14d	1	0.739875697639985	0.9996221417893727	0
SHOX2	0.533815528348967	6.834158949147303	4.4178021024962915	8.296943643676298e-5	7.555470540153859e-4	1.3672460164115954	T14d	1	0.5538577025601477	0.9635820251315587	1
FADS2	0.9464907397584437	5.462857484920667	4.417593587269835	8.30218472099265e-5	7.558114897470889e-4	1.3666487445575148	T14d	1	0.7424113964450628	0.9999593066485873	0
SRSF10	-0.5365228666472106	9.253115915243244	-4.417498687072031	8.304571136050467e-5	7.559108155262194e-4	1.3663769147213278	T14d	-1	-0.5365228666472106	0.9997184126241112	0
VWDE	0.8298382520882495	5.047001447014913	4.415697089440464	8.350003224060076e-5	7.590996057985404e-4	1.3612167792624055	T14d	1	0.7642447720418968	0.9999281613041114	0
STARD5	0.7246126176912036	8.318795181862734	4.415557130444266	8.353542869539397e-5	7.593039930464893e-4	1.3608159339949522	T14d	1	0.7313553014887622	0.9998250650162233	0
DYNLT1	-0.657277208759	6.355291709926386	-4.415361617060996	8.358489986769194e-5	7.595445018138351e-4	1.360255985989392	T14d	-1	-0.6068233809017203	1	0
TNRC6A	-0.6925174453447207	6.907803966450636	-4.415216563583153	8.362162166283249e-5	7.597111348572376e-4	1.359840559147539	T14d	-1	-0.6651257768621992	0.9966456796332317	0
MYRIP	-0.6179238034933707	4.053103918885527	-4.415107853475188	8.364915314832066e-5	7.59859407221775e-4	1.3595292206998613	T14d	-1	-0.6612345043579246	0.9792844473531913	0
MUTYH	0.7451087933686775	8.5988379875280625	4.413727827113612	8.399942825099599e-5	7.619339168553282e-4	1.3555771090859121	T14d	1	0.72089281173256	0.9999783993889457	0
ANKEF1	0.5050966861780957	4.751605837153836	4.412374119015684	8.434442343796928e-5	7.63696618527227e-4	1.3517007122567772	T14d	1	0.540684255914357	0.9999087384186667	0
NFIL3	-0.6397479189751234	9.407569609560678	-4.41196279867891	8.444952475081537e-5	7.643968833268155e-4	1.3505229478443797	T14d	-1	-0.6397479189751234	0.9945823846411164	1
RERG	0.5099591850903025	5.6969083161669465	4.411732857956426	8.450833568374909e-5	7.647547018200185e-4	1.3498645550596473	T14d	1	0.5141723008740997	0.9901573385468266	0
THAP9	0.6365810706164394	7.011403017098658	4.411132576772508	8.466205669837861e-5	7.656578764818871e-4	1.3481458072815213	T14d	1	0.6365810706164394	0.9990514094607286	0
SUCLA2	-0.6258058224142031	7.57479363297628	-4.4107370511259765	8.476349368882307e-5	7.66171857523734e-4	1.3470133600692904	T14d	-1	-0.6258058224142031	0.9730698099990422	0
FAM195B	0.7050673655733046	7.971810280483978	4.410286251693626	8.487925187875678e-5	7.667493332250164e-4	1.345722691636782	T14d	1	0.6353726154161089	0.999932995540023	0
MIS18BP1	0.6402062917832216	6.52474523226816	4.409978619267959	8.495833618829459e-5	7.670756339051542e-4	1.3448419415627422	T14d	1	0.6319173801844435	0.990683563985406	0
POC1A	-0.9812371189746267	4.654729936915028	-4.409911910463584	8.497549483927759e-5	7.670791277159552e-4	1.3446509569280032	T14d	-1	-0.9812371189746267	NA	0
VSTM2A	-0.8350600780182962	11.06700281117721	-4.409620214375064	8.505056409087116e-5	7.67406704471014e-4	1.3438158524835435	T14d	-1	-0.6750045711628365	0.877314618540476	0
PRICKLE2	0.6149390226995033	5.454365650570157	4.409416093469275	8.510313423783436e-5	7.675483300443596e-4	1.3432314788071578	T14d	1	0.5541186341534935	0.9992805851668449	0
NOL7	1.066151241674433	5.407773761275632	4.408779510721774	8.526728752836083e-5	7.685364536375864e-4	1.341409068787434	T14d	1	0.8089915294253164	0.9999999725815972	0
TRIM14	0.5215801670049682	3.8758103956053103	4.408542253486423	8.53285477396899e-5	7.688073284597717e-4	1.3407298678233763	T14d	1	0.5215801670049682	0.9324091884898947	0
GUCD1	0.6061509520022197	7.99367917438163	4.4076552301245355	8.555796192325492e-5	7.704034083504337e-4	1.3381906619092403	T14d	1	0.6061509520022197	0.9880189570893908	0
YES1	-0.5974233529140704	9.121291934719832	-4.407593067061292	8.557406209316316e-5	7.704206502018624e-4	1.3380127185496917	T14d	-1	-0.5816953784905202	0.9993843830326088	0
LRIT2	0.5427097392990481	7.149000860701537	4.40711056707099	8.569913035697036e-5	7.7119434762217e-4	1.3366315745967903	T14d	1	0.5427097392990481	0.9970437528778355	0
DYX1C1	0.6423365996319896	7.3838799732039755	4.406790920656885	8.57820844107889e-5	7.71509440553903e-4	1.3357166188902534	T14d	1	0.7873780072301408	0.9998413342031546	0
CTRB1	0.7806342353785816	7.264880817266314	4.406626606406001	8.582475763985582e-5	7.716906124683309e-4	1.3352462933293507	T14d	1	0.6468739998653547	0.9999921527014254	0
ERGIC3	-1.4688865773006903	6.787687396514728	-4.406367168572522	8.58921774023222e-5	7.719321377393272e-4	1.3345037007036513	T14d	-1	-1.331872504278278	0.9868174570429863	0
FGF20	0.5444792145774597	8.15491218939406	4.4063136068661715	8.590610288995635e-5	7.719321377393272e-4	1.3343503918365558	T14d	1	0.5534214353792195	0.9946424392846481	0
ARHGAP22	0.7755260709049896	6.582886661987436	4.406255409756616	8.592123604867668e-5	7.719412833097809e-4	1.3341838157344457	T14d	1	0.7755260709049896	0.9771891826969935	0
ODF3B	0.5905157769607863	6.794967675061585	4.405695209852192	8.606704042217716e-5	7.728817876960115e-4	1.3325804023311978	T14d	1	0.5905157769607863	0.9902275090078311	0
FAF2	-0.6965014558952953	6.823759104622207	-4.405362209777791	8.615382619705825e-5	7.734774150549686e-4	1.3316273119334623	T14d	-1	-0.6965014558952953	0.9991764245555157	0
PLEKHM1	0.7394381079571257	5.3717348546455055	4.4053503590085725	8.615691630320942e-5	7.734774150549686e-4	1.331593393843045	T14d	1	0.7394381079571257	0.9854334830612645	0
CHERP	0.5879014461921184	6.979836854813705	4.404765966625249	8.630943266201822e-5	7.743988587389347e-4	1.3299208369228674	T14d	1	0.5511880967775196	0.9998679592607328	0
SEPT2	-0.6622576929442996	7.1738981013363725	-4.404755730463503	8.631210648645172e-5	7.743988587389347e-4	1.329891541145435	T14d	-1	-0.7544920581609506	0.9999965290442807	0
KIAA1211L	-1.2195925316500071	6.585384551310615	-4.404640409163063	8.634223559940967e-5	7.746035471662477e-4	1.3295614942670193	T14d	-1	-0.9351622783453464	0.9997994189505263	0
CCDC138	0.6434229678197458	3.8394702808348202	4.40418164787644	8.646219499038644e-5	7.751587698442124e-4	1.3282485548771765	T14d	1	0.5852998835311383	0.9959840043425681	0
GRXCR1	0.5923881133918103	4.266613212287351	4.40377642425756	8.656829124035066e-5	7.760393500483634e-4	1.3270888690542844	T14d	1	0.6577101727833856	0.9682847057893506	0
LEFTY2	0.5515148444734388	5.151759797533832	4.403683308428509	8.6592689030966e-5	7.761521523093918e-4	1.3268223906591938	T14d	1	0.5307554999635697	0.9912345368592164	0
MRPL32	0.500741691861843	7.2416986364392315	4.403560651539437	8.662483734726497e-5	7.76263785920446e-4	1.3264713743000573	T14d	1	0.585081092057572	0.9993593040155376	0
RNF26	0.5135277683872195	7.980557374557085	4.403179418213336	8.672483331033438e-5	7.767007656154657e-4	1.3253803885441942	T14d	1	0.5135277683872195	0.990733662768448	0
ESRP1	0.5873381750798483	6.366750168416067	4.40301059986323	8.676914990065986e-5	7.768505491764706e-4	1.3248972852221534	T14d	1	0.5873381750798483	0.999987228860076	0
XPO5	-1.1356255275301823	6.810539831506217	-4.401648831725142	8.712744280132442e-5	7.787494302519828e-4	1.321000542935244	T14d	-1	-0.7296628151332211	1	0
PNLIPRP1	0.5210378238328568	7.564002745333109	4.401475559390452	8.71731363470667e-5	7.789812017150439e-4	1.3205047437479918	T14d	1	0.5210378238328568	0.9896301500123064	0
TTBK2	-0.5905483347314098	8.342764960288571	-4.401267654958773	8.722799377311702e-5	7.792802938828875e-4	1.3199098561967046	T14d	-1	-0.5823688607576786	0.9966399494052892	0
JMJD4	0.5701209504158911	6.801183423796074	4.401074529157279	8.727898210852558e-5	7.795265301594864e-4	1.3193572627896781	T14d	1	0.5406922898637756	0.9997243587136521	0
SLC6A18	0.5825719011276087	4.990162749254982	4.4009108221461	8.732222633543386e-5	7.797831289122177e-4	1.3188888512600547	T14d	1	0.5384477392271536	0.8865331278147157	0
TMEM215	0.6050476430569036	6.759527617725645	4.400674401984579	8.738471534459732e-5	7.800583947356924e-4	1.3182123959923127	T14d	1	0.6050476430569036	0.9988388031488779	0
CDX4	0.5325838613165663	6.182321338168476	4.399458352948354	8.770682809729023e-5	7.823314102161732e-4	1.314733152092467	T14d	1	0.6583514988569652	0.9999023557116073	1
EXOC3	-0.5879186413838182	7.475875260462512	-4.398714039389208	8.790456049611598e-5	7.836831421177914e-4	1.3126037305587985	T14d	-1	-0.5879186413838182	0.989121441763254	0
THNSL1	-0.5115987411129712	6.065123699426225	-4.3986322955372295	8.792630302364507e-5	7.837001608312647e-4	1.312369874314066	T14d	-1	-0.5115987411129712	0.9674221436844284	0
LDB1	0.5623184062419586	7.893566940149451	4.398003129098974	8.809382790691703e-5	7.844342827093858e-4	1.3105699707886895	T14d	1	0.5623184062419586	0.989616902056802	1
FAM206A	0.5360230276233606	5.430012043026531	4.397419155792974	8.824959999275531e-5	7.852536983598441e-4	1.3088994215758305	T14d	1	0.6284170395151323	0.9780550184042714	0
IGDCC4	0.5377830373261503	9.05038572676435	4.3973791008409995	8.826029436979217e-5	7.852779493285234e-4	1.3087848403301852	T14d	1	0.5968833899091797	0.999999421598874	0
AIM1L	0.5739783539388696	6.568418977784415	4.396059440428022	8.861334674488724e-5	7.868916297138576e-4	1.3050099878064572	T14d	1	0.5739783539388696	0.9950606715264668	0
ARFGEF3	0.6145510803327561	3.7999291622755056	4.395653551897046	8.872221390347591e-5	7.875390174729832e-4	1.3038490210367968	T14d	1	0.6145510803327561	0.9834247936299463	0
CP	0.6149267019228111	4.930297203547253	4.394777317211183	8.895768515097572e-5	7.89096067166032e-4	1.3013428251409547	T14d	1	0.6108036405006914	0.9999822496960222	0
ORC6	0.5005191422404458	10.292276118006352	4.394688625404404	8.89815535552303e-5	7.892722670182731e-4	1.3010891580111714	T14d	1	0.5059621076737937	0.9999999631331729	0
DMRTB1	0.5097164332726933	4.428952359440649	4.394406604667465	8.905749172219833e-5	7.89770966464543e-4	1.300282561385484	T14d	1	0.6317684045805848	0.9943459420537318	1
GRHL2	0.5210499551444094	4.755485391542631	4.394368329433882	8.906780278773408e-5	7.89770966464543e-4	1.3001730930290938	T14d	1	0.628646524643138	0.999999998802741	1
FAM181A	0.559178755358472	5.356917708853974	4.3938390391598565	8.921050996657562e-5	7.906625959550565e-4	1.2986593348939133	T14d	1	0.559178755358472	0.9997121307917488	0
KLHL2	-0.7344950886201786	8.874496372533038	-4.393512830598214	8.929857411667466e-5	7.909856294676774e-4	1.2977264122991814	T14d	-1	-0.7278783557673587	0.9844052837291134	0
HSDL1	-0.5879426330058068	5.13766433091994	-4.393224159169972	8.937657585128277e-5	7.91493735119039e-4	1.2969008588450146	T14d	-1	-0.5879426330058068	0.8596770125844693	0
ICMT	0.5176714123747095	7.953482098930867	4.392045045803879	8.969587891489178e-5	7.930963687480841e-4	1.2935289501791427	T14d	1	0.5176714123747095	0.9999888108830802	0
CD274	0.5448987733213082	7.175489332412623	4.392020945175119	8.970241701895407e-5	7.930963687480841e-4	1.2934600324021588	T14d	1	0.5448987733213082	0.9810143269143634	0
PARP9	0.9328509868350547	6.981054001083083	4.391350851340945	8.988439000906841e-5	7.941107561954671e-4	1.2915438868667506	T14d	1	0.9328509868350547	0.9973336008119219	0
EOMES	0.5717587095623919	7.021521366952199	4.391305406416981	8.989674430958209e-5	7.941107561954671e-4	1.2914139393685335	T14d	1	0.5967078734028485	0.9822738279996769	1
DCT	0.6028341470577097	6.45957131993506	4.39078360950111	9.003871549431723e-5	7.949436079335115e-4	1.289921915198116	T14d	1	0.6124354326764072	0.9964972612184636	0
MRPL28	0.6120400212909054	7.460833592783985	4.390752899719866	9.004707790985329e-5	7.949667757922202e-4	1.2898341053766798	T14d	1	0.6120400212909054	0.9989219781589425	0
ASB14	0.5117626337690142	6.004883283667047	4.39037043115036	9.015128980397585e-5	7.956729422179477e-4	1.2887405112892028	T14d	1	0.5117626337690142	0.9609439889401471	0
RLBP1	0.5775567887778612	7.195703426484895	4.390108168376156	9.022281746293887e-5	7.961259797119249e-4	1.2879906382549668	T14d	1	0.5786725602769025	0.9998823529684917	0
MYLK	0.5324814132399709	6.128642750032626	4.38974007325545	9.032330309901366e-5	7.964972785299387e-4	1.2869381868926641	T14d	1	0.5844579750300003	0.9980305359562713	0
PLB1	0.7477454305955789	7.316261149519936	4.389580216607168	9.036697630868935e-5	7.967202808813516e-4	1.2864811354928483	T14d	1	0.6960363390475505	0.9997720656417642	0
HLX	0.5246453464250189	7.14482460087361	4.388647200441821	9.062229260136938e-5	7.981857309192117e-4	1.2838136153948865	T14d	1	0.5392383905036647	0.9999996917819731	0
LTC4S	0.5866384469467327	6.045070237870899	4.387921960147486	9.082124108446613e-5	7.995616621228112e-4	1.281740247086197	T14d	1	0.6312308216827865	0.9999967189318076	0
DDHD1	-0.6051361202402799	7.247904674085504	-4.3877431734622485	9.087035185820315e-5	7.9972021169428e-4	1.2812291344588242	T14d	-1	-0.8342339806002964	0.9991160474542761	0
C2ORF40	0.5387690604907736	6.959399243072469	4.387715034457343	9.087808371444287e-5	7.997238904615671e-4	1.2811486916594115	T14d	1	0.5524939755633209	0.9999730900624437	0
SIAH2	0.5044282402336817	4.291481206548124	4.3864936189790305	9.121431989331137e-5	8.019272911965186e-4	1.2776570975706036	T14d	1	0.5129813683207498	0.9997410676637732	0
ZAR1L	0.5895000660597756	8.3422523386165	4.3864842763943255	9.121689646026712e-5	8.019272911965186e-4	1.2776303915285103	T14d	1	0.7099027223840763	0.9997253399782635	0
PRR11	0.6562284965008125	6.254339908466395	4.386405279647054	9.123868562384102e-5	8.019272911965186e-4	1.2774045777628453	T14d	1	0.6334779207175771	0.9999999946875618	0
COG2	-0.9253302040086018	6.385295698413202	-4.38639095435401	9.124263742456627e-5	8.019272911965186e-4	1.2773636287567802	T14d	-1	-0.7800476677668632	0.9680407293692775	0
MAP10	0.8344954462256604	6.984655038261023	4.38592851826285	9.137029620259246e-5	8.026576089499324e-4	1.2760417712110588	T14d	1	0.8344954462256604	0.9957008100243119	0
GEMIN6	0.5397786590714206	7.267172012290546	4.385732040093343	9.142458848303914e-5	8.030987518537746e-4	1.2754801575356538	T14d	1	0.5553601363903047	0.9120884806182918	0
DDO	0.6438076355166746	8.072137289848794	4.38542487630017	9.150952971118969e-5	8.036299863470326e-4	1.274602174585679	T14d	1	0.6438076355166746	0.9997277254424607	0
LPAR3	0.5466848462404004	4.577287531166396	4.385211412144338	9.156860544666218e-5	8.039696634672772e-4	1.2739920290174656	T14d	1	0.5466848462404004	0.9349103658119275	0
KLHL11	0.6067549981699658	7.75420066893258	4.384783303353077	9.168719651584554e-5	8.046165926675974e-4	1.2727683899652353	T14d	1	0.6067549981699658	0.9974875371323667	0
NRDC	0.5061065635070747	8.370913155142622	4.384579521657154	9.174369936875755e-5	8.050336447289274e-4	1.2721859446251873	T14d	1	0.5061065635070747	0.9894050392209062	0
XIRP2	0.64738783000755	6.380754806065674	4.384348303310181	9.180785103528475e-5	8.053885210290243e-4	1.2715250899399146	T14d	1	0.5876180484556164	0.9999999541451218	0
MAPK8IP3	1.757173924396724	4.0497187001621695	4.384051729365212	9.189020014577543e-5	8.05879118693376e-4	1.2706774547001398	T14d	1	1.757173924396724	0.9999272433116739	0
TENM4	-0.6358099572201628	8.967584766147983	-4.383890922635087	9.193488136268228e-5	8.060723444471427e-4	1.2702178615141833	T14d	-1	-0.6179848635417198	0.9999999999999998	0
FOXI2	0.5806337856232426	6.706097471825189	4.383759628313189	9.197137818249173e-5	8.062661245286494e-4	1.2698426198467896	T14d	1	0.5806337856232426	0.9999134838228002	0
ZNF318	0.5509365144203162	8.873401752259783	4.383250878759678	9.211293336267988e-5	8.070833995368105e-4	1.2683886351210534	T14d	1	0.5509365144203162	0.9999830722530912	0
UBAP2L	0.5043573032529345	8.840494273048458	4.383208149509458	9.212483214352301e-5	8.071273802255652e-4	1.2682665189854978	T14d	1	0.5043573032529345	0.9798095838400174	0
NOX3	0.5783397947505238	5.220483013259507	4.3830261355161975	9.217553434928901e-5	8.072275946848982e-4	1.2677463442109662	T14d	1	0.7100651991047111	0.9989085551508633	0
TM4SF19	0.5092206493106959	6.464620744378278	4.382775511632229	9.22453935200759e-5	8.076092193376855e-4	1.2670301007513878	T14d	1	0.6180608310879845	0.9995253175398082	0
CCDC82	0.5850306147511386	8.321700270762811	4.382556141959447	9.230658352964193e-5	8.079323158681742e-4	1.266403186765114	T14d	1	0.5650607321616459	0.9980044349663625	0
PPIL2	-1.6348913077936276	6.362725110114822	-4.382534152157573	9.231271946569623e-5	8.079323158681742e-4	1.2663403448844113	T14d	-1	-0.8558415807079476	0.9996672875474754	0
SFN	0.8504344759234508	7.806999402653324	4.382081467510489	9.243912360066298e-5	8.087305116399459e-4	1.2650466951294117	T14d	1	0.8504344759234508	0.995513805592979	0
SPAST	-0.5009665488442057	8.008980355140443	-4.381325190414764	9.265067981784766e-5	8.099342018727296e-4	1.262885548268562	T14d	-1	-0.6485695716862636	0.9914676395100644	0
EXO1	0.5370280791513311	6.55754493034616	4.381204097472542	9.268459772942141e-5	8.100389168130925e-4	1.2625395217550848	T14d	1	0.5438989444451137	0.999201643367938	0
ZDHHC1	-1.1082103344499439	5.5383377515372425	-4.380556382110549	9.286622876424724e-5	8.108114929239758e-4	1.2606887045313844	T14d	-1	-1.1082103344499439	0.9997745263626486	0
EFHD1	-0.8521974141787565	7.902825174075455	-4.380415047506643	9.290590795997299e-5	8.110142164319137e-4	1.2602848580232795	T14d	-1	-0.8231744694681891	0.9997330920806904	0
ATP6V1C1	-0.8321409774297415	8.368606707748357	-4.379876363112181	9.305729443041149e-5	8.118856273770154e-4	1.2587456677954636	T14d	-1	-0.6662790098543591	0.9570874837925946	0
ARHGAP36	0.5603776444882325	7.108698256072061	4.379134684542804	9.326612477502954e-5	8.130063662772312e-4	1.2566265507650423	T14d	1	0.5839208153472433	0.993202357057243	0
TPRN	0.5117736184953356	6.6471133560292355	4.378070991694665	9.35664263847435e-5	8.149392601030047e-4	1.2535875621392938	T14d	1	0.550280872610635	0.9986716048921263	0
HOXD4	0.5683684839216081	3.8559680869469366	4.3780061303963675	9.35847686990488e-5	8.150074033035132e-4	1.2534022593421685	T14d	1	0.5521474671083777	0.9852808777513874	1
TMEM59L	0.5010905966903412	8.986366090038647	4.3776609515648035	9.368244223065702e-5	8.155172457856364e-4	1.2524161286070896	T14d	1	0.5010905966903412	0.9561780441286998	0
SSH2	0.5983174438007008	8.424729623391018	4.376591166502423	9.398579026246898e-5	8.174358114778656e-4	1.2493600384244408	T14d	1	0.5684807363611494	0.9996201843785543	0
STIM2	-0.8750844922546985	7.313664941820812	-4.375777103788392	9.421727174588099e-5	8.19087639380909e-4	1.2470346263944156	T14d	-1	-0.6885236706219506	0.994629974683097	0
HES5	0.630218163965683	5.938564668015271	4.375660337527016	9.425052050151361e-5	8.192682742698499e-4	1.2467010880353717	T14d	1	0.630218163965683	0.9921831688650813	0
KANK1	-0.5468739733976875	6.55297419587774	-4.374970145704119	9.444728548111093e-5	8.206528882708432e-4	1.244729635196264	T14d	-1	-0.5956608672490928	0.9972608904171636	0
XIRP1	0.5080474823532102	5.786294360181307	4.374862467742	9.447801945957577e-5	8.208475571844045e-4	1.244422073880446	T14d	1	0.5080474823532102	0.9998179420473943	0
CDK3	1.1071860390583357	9.419734950852982	4.374640715116199	9.454134413391052e-5	8.212529208078111e-4	1.2437886873531507	T14d	1	1.1071860390583357	0.9991786891678008	0
EME1	0.6613144214556943	6.140810323749773	4.3745535700577864	9.45662410729181e-5	8.213605859422234e-4	1.2435397796806802	T14d	1	0.6529527653897533	0.9945334142585224	0
RNF212	0.7942276799803221	6.633182822754555	4.374509482108708	9.45788392477132e-5	8.213976095842906e-4	1.2434138542371205	T14d	1	0.7821698304321119	0.9796322153567028	0
LMX1B	0.5066613365829546	6.554243576691284	4.374312627684337	9.463511070213591e-5	8.217262900212366e-4	1.2428515967627538	T14d	1	0.515529641056172	0.9498260250056514	1
C9ORF78	0.5338651795438896	6.8642632878428484	4.37314346024631	9.49699989270644e-5	8.236695682336542e-4	1.2395123638316292	T14d	1	0.5325880558116571	0.9943230143811734	0
MEP1A	0.5587999213272932	5.2379319516986005	4.372980192025497	9.501685683972543e-5	8.238825428465621e-4	1.2390460781361972	T14d	1	0.5959926205605152	0.9981195312553387	0
HTR6	0.5581368666634274	5.911579901906958	4.372676395333527	9.510410679044845e-5	8.242456496954869e-4	1.2381784640206224	T14d	1	0.5557459854954794	0.9845984412889677	0
CHRNA7	-0.6558581442572464	4.9778122185628355	-4.372627718480168	9.511809401913236e-5	8.243010483540005e-4	1.2380394492702855	T14d	-1	-0.6370700141208578	0.9962182022659962	0
MDFIC	0.5279980351937539	10.488680313549516	4.372458789734103	9.516665113793151e-5	8.244342125476888e-4	1.2375570143373658	T14d	1	0.5279980351937539	0.999684515639481	0
HEG1	-1.1047339046454345	7.903134088510091	-4.371504704462001	9.544135200876839e-5	8.258976888546353e-4	1.2348323948038988	T14d	-1	-0.8451898288198074	0.9922277144347601	0
UQCR11	0.6000079878278957	7.873762528145334	4.371370317253097	9.548010736372979e-5	8.260217496893605e-4	1.2344486340182472	T14d	1	0.5608940237969255	0.9990410382400048	0
TSTD2	0.7488556720639385	6.356450256055079	4.371161464077169	9.554036830984199e-5	8.263781298884246e-4	1.2338522325659182	T14d	1	0.6519051092684972	0.9975160274289161	0
MRPS6	0.5101527542081143	9.978879435417559	4.370601083257597	9.570224100671334e-5	8.271446944071873e-4	1.2322520499581113	T14d	1	0.512573843415348	0.995861301542991	0
